idx	offset	kind	byte_len	text
858	164629	key	16	Align/Distribute
859	164649	text	15	Align top edges
860	164668	text	18	Align bottom edges
861	164690	text	16	Align left edges
862	164710	text	17	Align right edges
863	164731	text	22	Align vertical centers
864	164757	text	24	Align horizontal centers
865	164785	text	20	Distribute top edges
866	164809	text	23	Distribute bottom edges
867	164836	text	21	Distribute left edges
868	164861	text	22	Distribute right edges
869	164887	text	27	Distribute vertical centers
870	164918	text	29	Distribute horizontal centers
871	164951	text	27	Distribute vertical spacing
872	164982	text	29	Distribute horizontal spacing
873	165015	text	20	Use alignment object
874	165039	text	18	Use canvas as base
875	165061	text	26	Use selection area as base
876	165091	text	17	Use guide as base
877	165112	text	16	Auto-detect base
878	165132	text	20	Align to text pixels
879	165156	text	21	Align to vector paths
880	165181	text	10	Select All
881	165195	text	17	Canvas Properties
882	165216	text	20	Change canvas height
883	165240	key	6	Extend
884	165250	key	4	Crop
885	165258	text	18	Clear work history
886	165280	key	7	History
887	165291	text	16	Canvas work time
888	165311	text	17	Pick screen color
889	165332	text	34	Hide windows and pick screen color
890	165370	text	11	Canvas Size
891	165385	text	18	Change Canvas Size
892	165407	key	4	Crop
893	165415	text	23	Change Image Resolution
894	165442	text	18	Rotate/Flip canvas
895	165464	text	30	Rotate by 90 Degrees Clockwise
896	165498	text	10	Rotate 180
897	165512	text	37	Rotate by 90 Degrees Counterclockwise
898	165553	text	15	Flip Horizontal
899	165572	text	13	Flip Vertical
900	165589	key	6	Select
901	165599	key	8	Deselect
902	165611	key	8	Reselect
903	165623	text	20	Invert selected area
904	165647	text	20	Expand selected area
905	165671	text	11	Blur border
906	165686	text	20	Shrink selected area
907	165710	text	16	Selection Border
908	165730	text	18	Select Color Gamut
909	165752	text	26	Select Overlapping Vectors
910	165782	text	26	Select Vectors Within Area
911	165812	text	10	Quick Mask
912	165826	text	26	Convert to Selection Layer
913	165856	text	36	Convert Selection Layer to Selection
914	165896	key	5	Story
915	165905	text	10	First Page
916	165919	text	13	Previous Page
917	165936	text	9	Next Page
918	165949	text	9	Last Page
919	165962	text	13	Specific Page
920	165979	text	8	Add Page
921	165991	text	19	Add Page (Advanced)
922	166014	text	14	Import Page(s)
923	166032	text	12	Replace page
924	166048	text	14	Duplicate Page
925	166066	text	11	Delete Page
926	166081	text	20	Sort page file names
927	166105	text	13	Combine Pages
928	166122	text	11	Split Pages
929	166137	text	17	Apply layer comps
930	166158	text	21	Set story information
931	166183	text	23	Change project settings
932	166210	text	20	Change page settings
933	166234	text	23	Change project settings
934	166261	text	20	Change Color Profile
935	166285	text	12	Page Manager
936	166301	text	19	Page Manager Layout
937	166324	key	3	Tab
938	166331	key	4	Left
939	166339	key	5	Right
940	166348	key	3	Top
941	166355	key	6	Bottom
942	166365	key	11	Auto-scroll
943	166380	text	15	Page Reordering
944	166399	key	4	Drag
945	166407	text	11	Ctrl + Drag
946	166422	text	14	Command + Drag
947	166440	key	4	View
948	166448	key	12	Page-by-page
949	166464	key	7	Webtoon
950	166475	text	25	Webtoon reading direction
951	166504	key	13	Right-to-left
952	166521	key	13	Left-to-right
953	166538	text	13	Batch process
954	166555	text	13	Batch process
955	166572	text	12	Batch import
956	166588	text	12	Batch export
957	166604	text	15	Continuous Scan
958	166623	text	15	Binding process
959	166642	text	22	3D Preview for Binding
960	166668	text	28	Export fanzine printing data
961	166700	text	51	Open exporting destination of fanzine printing data
962	166755	text	17	Show binding list
963	166776	text	24	Print file name settings
964	166804	text	29	Allow cover pages to be moved
965	166837	text	21	Export multiple pages
966	166862	text	16	Export EPUB data
967	166882	text	29	Export settings for EPUB data
968	166915	text	39	Open exporting destination of EPUB data
969	166958	text	18	Corner store print
970	166980	text	9	Open page
971	166993	text	22	Open page with new tab
972	167019	text	10	Group work
973	167033	text	18	Update work folder
974	167055	text	33	Reflect change on group work data
975	167092	text	13	Assign member
976	167109	text	15	Unassign member
977	167128	text	30	Discard changes to work folder
978	167162	text	21	Open conflicting file
979	167187	text	16	Resolve conflict
980	167207	text	8	Show log
981	167219	text	21	Show member's comment
982	167244	text	13	Show settings
983	167261	text	23	Prepare group work data
984	167288	text	22	Obtain group work data
985	167314	text	9	Edit text
986	167327	text	17	Open story editor
987	167348	text	8	New text
988	167360	text	11	Delete text
989	167375	text	27	Apply Tool Settings to text
990	167406	text	16	Find and Replace
991	167426	key	9	Animation
992	167439	text	17	New animation cel
993	167460	text	19	New animation layer
994	167483	text	16	Animation folder
995	167503	text	16	2D camera folder
996	167523	key	5	Audio
997	167532	text	10	Edit track
998	167546	text	12	Add keyframe
999	167562	text	37	Switch keyframe to hold interpolation
1000	167603	text	39	Switch keyframe to linear interpolation
1001	167646	text	39	Switch keyframe to smooth interpolation
1002	167689	text	19	Assign cel to frame
1003	167712	text	20	Assign multiple cels
1004	167736	text	25	Create all supported cels
1005	167765	text	24	Rename in timeline order
1006	167793	text	21	Rename in layer order
1007	167818	key	6	Delete
1008	167828	key	3	Cut
1009	167835	key	4	Copy
1010	167843	key	5	Paste
1011	167852	text	20	Delete all keyframes
1012	167876	text	28	Set as first displayed frame
1013	167908	text	27	Set as last displayed frame
1014	167939	text	13	Combine clips
1015	167956	text	11	Divide clip
1016	167971	text	15	Animation curve
1017	167990	text	12	Graph Editor
1018	168006	text	14	Snap to X axis
1019	168024	text	14	Snap to Y axis
1020	168042	text	14	Unpair handles
1021	168060	text	19	Select previous cel
1022	168083	text	15	Select next cel
1023	168102	text	29	Check cel motion by key input
1024	168135	text	35	Check surrounding cels by key input
1025	168174	text	10	Onion skin
1026	168188	text	19	Show animation cels
1027	168211	text	20	Show edited cel only
1028	168235	text	17	Enable onion skin
1029	168256	text	19	Onion skin settings
1030	168279	key	9	Play/Stop
1031	168292	text	17	Playback settings
1032	168313	text	17	Play in real time
1033	168334	text	15	Play all frames
1034	168353	text	9	Loop play
1035	168366	text	17	Show playback fps
1036	168387	text	16	Render 2D camera
1037	168407	text	31	Render before starting playback
1038	168442	key	4	Auto
1039	168450	text	12	Prefer speed
1040	168466	text	14	Prefer quality
1041	168484	text	10	Move frame
1042	168498	text	11	Go to start
1043	168513	text	9	Go to end
1044	168526	text	20	Go to previous frame
1045	168550	text	16	Go to next frame
1046	168570	text	17	Previous keyframe
1047	168591	text	13	Next keyframe
1048	168608	text	21	Go to specified frame
1049	168633	key	5	Label
1050	168642	text	21	Create timeline label
1051	168667	text	21	Delete timeline label
1052	168692	text	20	Go to timeline label
1053	168716	text	18	Create track label
1054	168738	text	18	Delete track label
1055	168760	text	38	Create inbetween track label “○”
1056	168802	text	38	Create inbetween track label “●”
1057	168844	text	30	Enable keyframes on this layer
1058	168878	text	33	Edit layers with active keyframes
1059	168915	text	15	Enable timeline
1060	168934	key	8	Timeline
1061	168946	text	12	New timeline
1062	168962	text	23	Go to previous timeline
1063	168989	text	19	Go to next timeline
1064	169012	text	15	Change settings
1065	169031	text	17	Change frame rate
1066	169052	text	15	Manage timeline
1067	169071	text	12	Insert frame
1068	169087	text	12	Delete frame
1069	169103	text	21	Show 2D camera frames
1070	169128	text	16	Show camera path
1071	169148	text	21	Show all field guides
1072	169173	text	15	Audio scrubbing
1073	169192	text	81	Apply Toei Animation Digital Exposure Sheet information to current exposure sheet
1074	169277	text	53	Load changes to Toei Animation Digital Exposure Sheet
1075	169334	text	46	Toei Animation Digital Exposure Sheet settings
1076	169384	text	42	Toei Animation Digital Exposure Sheet path
1077	169430	key	5	Movie
1078	169439	text	16	Export animation
1079	169459	text	18	Set as start frame
1080	169481	text	16	Set as end frame
1081	169501	text	20	Show/Hide This Track
1082	169525	text	34	Show This Track and Parent Folders
1083	169563	text	21	Show All Other Tracks
1084	169588	text	21	Hide All Other Tracks
1085	169613	text	30	Hide All Except Selected Track
1086	169647	text	11	File object
1087	169662	text	18	Create file object
1088	169684	text	20	Paste as file object
1089	169708	text	38	Import animation folder (Beta command)
1090	169750	text	28	Convert layer to file object
1091	169782	text	26	Change file of file object
1092	169812	text	24	Open file of file object
1093	169840	text	26	Open folder of file object
1094	169870	text	18	Update file object
1095	169892	text	23	Update all file objects
1096	169919	key	5	Layer
1097	169928	text	16	New Raster Layer
1098	169948	text	9	New Layer
1099	169961	text	12	Raster layer
1100	169977	text	12	Vector layer
1101	169993	key	8	Gradient
1102	170005	key	4	Fill
1103	170013	key	4	Tone
1104	170021	text	19	Frame Border folder
1105	170044	text	8	3D layer
1106	170056	text	17	3D drawing figure
1107	170077	key	5	Paper
1108	170086	text	17	Clip Studio SHARE
1109	170107	text	10	Foil layer
1110	170121	text	20	New Correction Layer
1111	170145	key	19	Brightness/Contrast
1112	170168	key	25	Hue/Saturation/Luminosity
1113	170197	key	13	Posterization
1114	170214	text	16	Reverse Gradient
1115	170234	text	16	Level Correction
1116	170254	text	10	Tone Curve
1117	170268	text	13	Color balance
1118	170285	key	12	Binarization
1119	170301	text	12	Gradient map
1120	170317	text	10	Mask Layer
1121	170331	text	16	New Layer Folder
1122	170351	text	15	Duplicate Layer
1123	170370	text	12	Delete Layer
1124	170386	text	20	Ungroup Layer Folder
1125	170410	text	10	Layer Mask
1126	170424	text	22	Mask Outside Selection
1127	170450	text	14	Mask Selection
1128	170468	text	11	Delete Mask
1129	170483	text	19	Apply Mask to Layer
1130	170506	text	18	Link Mask to Layer
1131	170528	text	11	Enable Mask
1132	170543	text	14	Show Mask Area
1133	170561	key	11	Ruler/Frame
1134	170576	text	20	Selection from Ruler
1135	170600	text	16	Draw along ruler
1136	170620	text	17	Ruler from vector
1137	170641	text	12	Delete Ruler
1138	170657	text	10	Show Ruler
1139	170671	text	19	Link Ruler to Layer
1140	170694	text	24	Create Perspective Ruler
1141	170722	text	18	Show in All Layers
1142	170744	text	18	Show in Same Frame
1143	170766	text	19	Show in Same Folder
1144	170789	text	29	Show Only When Editing Target
1145	170822	text	19	Link guide to ruler
1146	170845	text	12	Frame Border
1147	170861	text	27	Divide frame border equally
1148	170892	text	14	Combine frames
1149	170910	text	22	Merge with layer below
1150	170936	text	21	Merge selected layers
1151	170961	text	20	Merge visible layers
1152	170985	text	26	Merge visible to new layer
1153	171015	text	13	Flatten image
1154	171032	text	21	Change Selected Layer
1155	171057	text	11	Layer Above
1156	171072	text	11	Layer Below
1157	171087	text	14	Layer Settings
1158	171105	text	20	Selection from Layer
1159	171129	text	16	Create Selection
1160	171149	text	13	Add Selection
1161	171166	text	16	Delete Selection
1162	171186	text	23	Select Overlapping Area
1163	171213	key	9	Rasterize
1164	171226	text	30	Create folder and insert layer
1165	171260	text	13	Convert Layer
1166	171277	text	26	Convert to lines and tones
1167	171307	text	10	Show Layer
1168	171321	text	10	Lock Layer
1169	171335	text	23	Lock transparent pixels
1170	171362	text	17	Lock Image Pixels
1171	171383	text	13	Lock Position
1172	171400	text	22	Set as Reference Layer
1173	171426	text	19	Clip to Layer Below
1174	171449	text	17	Change Layer Name
1175	171470	text	38	Display palette color in parent folder
1176	171512	text	31	Display palette color on canvas
1177	171547	text	17	Advanced Settings
1178	171568	text	12	New Gradient
1179	171584	text	8	New Fill
1180	171596	text	19	New Selection Layer
1181	171619	text	15	New Ruler Layer
1182	171638	text	15	New Paper Layer
1183	171657	text	18	Set as Draft Layer
1184	171679	text	23	Transfer To Lower Layer
1185	171706	text	8	New Tone
1186	171718	text	11	Layer Order
1187	171733	key	3	Top
1188	171740	key	2	Up
1189	171746	key	4	Down
1190	171754	key	6	Bottom
1191	171764	text	20	Show/Hide this layer
1192	171788	text	34	Show This Layer And Parent Folders
1193	171826	text	21	Show All Other Layers
1194	171851	text	21	Hide All Other Layers
1195	171876	text	30	Hide All Except Selected Layer
1196	171910	text	11	Light table
1197	171925	text	46	Switch editing target and image on light table
1198	171975	text	22	Edit light table image
1199	172001	text	18	Enable light table
1200	172023	text	35	Switch editing target automatically
1201	172062	text	44	Lock current animation cel as editing target
1202	172110	text	23	Register selected layer
1203	172137	text	24	Select and register file
1204	172165	text	41	Register layer copied from another canvas
1205	172210	text	26	Register onion skin images
1206	172240	text	42	Deregister selected image from light table
1207	172286	text	38	Deregister all images from light table
1208	172328	text	21	Move canvas to center
1209	172353	key	5	Color
1210	172362	text	10	Half color
1211	172376	key	10	Monochrome
1212	172390	text	18	Change layer color
1213	172412	text	16	Change sub color
1214	172432	text	13	Delete layers
1215	172449	text	12	Empty layers
1216	172465	text	13	Hidden layers
1217	172482	text	23	Delete all empty layers
1218	172509	text	24	Delete all hidden layers
1219	172537	text	29	Hide all visible draft layers
1220	172570	key	4	View
1221	172578	key	11	Rotate/Flip
1222	172593	text	24	Reset Rotation/Inversion
1223	172621	text	14	Reset Rotation
1224	172639	text	9	Rotate 90
1225	172652	text	10	Rotate 180
1226	172666	text	10	Rotate 270
1227	172680	text	15	Flip Horizontal
1228	172699	text	13	Flip Vertical
1229	172716	text	7	Zoom In
1230	172727	text	8	Zoom Out
1231	172739	key	4	100%
1232	172747	key	4	200%
1233	172755	text	13	Fit To Screen
1234	172772	text	13	Reset Display
1235	172789	text	16	Fit to Navigator
1236	172809	text	10	Scroll Bar
1237	172823	text	18	Selection Launcher
1238	172845	text	27	Selection Launcher Settings
1239	172876	text	18	Transform launcher
1240	172898	text	13	Text launcher
1241	172915	text	15	Object Launcher
1242	172934	key	4	Grid
1243	172942	text	9	Ruler Bar
1244	172955	text	23	Grid/Ruler Bar Settings
1245	172982	text	14	Show Tone Area
1246	173000	text	14	Hide Tone Area
1247	173018	text	23	Show Selected Tone Area
1248	173045	text	19	Show All Tone Areas
1249	173068	text	27	Include Image Material Area
1250	173099	text	27	Change Display of Tone Area
1251	173130	text	17	Show vector paths
1252	173151	text	36	Show vector paths on selected layers
1253	173191	text	38	Show all vector paths on vector layers
1254	173233	text	40	Show control points at beginning and end
1255	173277	text	23	Show all control points
1256	173304	text	23	Crop marks/Inner border
1257	173331	text	32	Crop marks/Inner border settings
1258	173367	text	13	Safety margin
1259	173384	text	24	On-screen area (webtoon)
1260	173412	text	33	On-screen area settings (webtoon)
1261	173449	text	17	Story Information
1262	173470	key	5	Paper
1263	173479	text	17	High Quality View
1264	173500	text	11	Rotate Left
1265	173515	text	12	Rotate Right
1266	173531	key	4	Snap
1267	173539	text	25	Show guides when snapping
1268	173568	text	14	Snap to rulers
1269	173586	text	22	Snap to special rulers
1270	173612	text	12	Snap to grid
1271	173628	text	29	Toggle special ruler snapping
1272	173661	text	15	Snap to objects
1273	173680	text	22	Snap to control points
1274	173706	text	32	Snap to canvas edge/inner border
1275	173742	text	39	Snap frames to canvas edge/inner border
1276	173785	text	13	Color profile
1277	173802	text	16	Preview Settings
1278	173822	key	7	Preview
1279	173833	key	5	Apply
1280	173842	text	10	Tone Curve
1281	173856	text	16	Level Correction
1282	173876	text	10	Print size
1283	173890	text	31	Show canvas on external monitor
1284	173925	key	6	Filter
1285	173935	key	19	Brightness/Contrast
1286	173958	key	25	Hue/Saturation/Luminosity
1287	173987	key	13	Posterization
1288	174004	text	16	Reverse Gradient
1289	174024	text	16	Level Correction
1290	174044	text	10	Tone Curve
1291	174058	text	13	Color balance
1292	174075	key	12	Binarization
1293	174091	text	12	Gradient map
1294	174107	text	11	Color Match
1295	174122	key	6	Effect
1296	174132	key	11	Crystallize
1297	174147	key	4	Blur
1298	174155	text	9	Lens Blur
1299	174168	key	4	None
1300	174176	text	11	Get filters
1301	174191	text	13	Quick Filters
1302	174208	text	13	Quick Effects
1303	174225	text	22	Apply to current layer
1304	174251	text	34	Apply to all (create merged layer)
1305	174289	text	8	Boost up
1306	174301	text	27	How to accelerate creative?
1307	174332	key	6	Window
1308	174342	key	6	Canvas
1309	174352	text	10	New Window
1310	174366	key	7	Cascade
1311	174377	key	5	Tiled
1312	174386	text	11	Next canvas
1313	174401	text	15	Previous Canvas
1314	174420	key	9	Workspace
1315	174433	text	16	Reset to Default
1316	174453	text	15	Ver. 4.2 layout
1317	174472	text	18	Register Workspace
1318	174494	text	30	Register workspace as material
1319	174528	text	32	Search for workspace material(s)
1320	174564	text	16	Manage Workspace
1321	174584	text	25	Workspace import settings
1322	174613	text	16	Reload workspace
1323	174633	text	33	Auto-install downloaded materials
